Stride Length (m),Step Frequency (steps/min),Stance Phase Duration (s),Swing Phase Duration (s),Double Support Phase Duration (s),Step Length (m),Cadence Variability (%),Hip Joint Angle (°),Knee Joint Angle (°),Ankle Joint Angle (°),Avg. Vertical GRF (N),Avg. A-P GRF (N),Avg. M-L GRF (N),Avg. COP Excursion (mm),Foot Clearance (mm),Gait Symmetry Index (%),Label
1.007914035,1.950300702,0.576848209,0.389889491,0.198679115,0.9,5.433361551,21.44988192,15.29251779,11.50866046,558.0501037,328.8893682,73.32084497,10.94006903,19.90068957,81.7578634,1
1.056963644,1.801840073,0.631195921,0.401142515,0.200527436,1,6.195037063,20.41037121,19.70170143,13.94452758,511.8631522,297.9231212,58.64533435,12.5725173,17.81034139,84.39556993,1
1.2472151,1.808916006,0.572110514,0.402488191,0.186224816,1.2,6.327021283,25.39930145,18.49148746,10.65085594,517.4573034,283.2199276,59.54271166,13.29452534,19.38145184,81.08477044,1
1.094838858,1.737499085,0.579303315,0.372076806,0.206322398,1,7.06921753,20.08279111,16.35974074,11.16337278,499.2297721,302.0249466,50.11374161,10.24214367,19.70586707,87.89692969,1
1.1,2.1,0.5,0.4,0.1,1,7.2,18.7,23.7,13.1,522.6,285.5,98.2,6,10,70.1,0
1.131051905,1.865987484,0.577664686,0.389714964,0.216427223,1.1,6.038056076,23.05003811,13.90745936,13.09498139,576.0914635,320.3397992,60.21846426,11.69749627,19.11075997,87.11674091,1
1.177500408,1.991515044,0.618799515,0.374270268,0.220484184,1.2,6.462711295,21.91887199,15.72154201,13.54981307,544.1563034,336.8030123,77.00735696,10.52781823,18.66279342,90.08851379,1
1.062926474,2.212157028,0.622713395,0.367298514,0.1943751,0.9,6.119390182,24.15560104,17.26069584,11.80034549,516.344059,301.6465929,65.35399794,11.4505817,19.33074166,85.00794363,1
1.220520528,1.817713206,0.587522686,0.412550088,0.195360515,1.1,5.498537189,22.53839375,18.26196772,12.46294434,527.0868672,333.3620964,76.50510017,10.83005969,16.95324407,87.6519058,1
1.100645412,1.883073005,0.599593773,0.394771407,0.206845606,1,5.081105382,21.51035195,16.69362574,14.50983036,566.8279058,318.0121781,78.74471798,9.962869192,16.93884072,85.91441898,1
1.205630981,2.059063877,0.626109647,0.407317137,0.200529541,1.1,6.431049196,19.84565941,17.17362799,12.66009217,539.1898533,275.7855129,50.33845119,11.60368023,18.17513613,88.95338342,1
1.089493151,1.950932038,0.523671912,0.404380737,0.22080756,1,6.303095876,21.80764391,16.78767027,10.84700764,545.3442929,301.9134949,48.92859916,11.03667249,16.53315503,96.91616996,1
1.070319306,2.032000593,0.594797884,0.37225975,0.210107305,1,6.404122454,21.53099025,18.83509467,14.13601262,506.7268119,333.2839843,53.72568962,10.72306169,20.27263685,83.58342697,1
1.053518755,1.929595003,0.590429251,0.381187542,0.201575053,1,4.646495284,24.79028702,19.79439533,13.77555667,512.2043397,302.100015,82.74285772,12.05225946,19.62130241,85.74326196,1
1.055278895,1.970237109,0.565821701,0.441916596,0.208670835,1,6.544047562,21.41161596,16.77848113,12.89316807,501.9469362,303.0571313,60.27285361,10.5191542,18.00097814,100.0239231,1
0.937459574,1.747063105,0.648958869,0.357735129,0.19771078,0.9,5.845246446,21.41351861,15.41598884,11.25156199,552.722498,320.0132688,56.2089509,10.12890833,20.88217645,90.75105925,1
1.00649435,1.964878767,0.584327599,0.417442707,0.179519278,0.9,5.908239835,24.93464487,17.18474818,10.61830189,543.9007919,321.4175534,52.6795266,10.14406717,18.63073632,85.15005505,1
1.067170022,1.910103146,0.61966729,0.370779687,0.186040533,1.1,5.425085246,20.6198916,17.35686055,12.77194865,535.2959154,300.7361094,68.02856893,10.39526471,17.44604151,92.87451333,1
1.06445879,1.99506548,0.589531821,0.377942244,0.189942142,1,5.81006312,20.42514834,16.51310105,12.33341676,530.9184777,308.9649046,64.47650092,10.26014833,17.72704038,86.35492534,1
1.044771068,1.984803997,0.59708144,0.356748407,0.215601341,0.9,6.185759565,21.36295254,18.61272907,13.56653525,586.4101144,318.2659971,62.13043916,11.36576511,19.58930984,93.901092,1
1.123369514,1.796759545,0.560268905,0.402556365,0.205764996,1.1,5.013892314,20.23314342,16.63341832,10.00300777,562.7754129,326.6625927,71.0120538,11.16953899,19.97407381,87.31413554,1
1.151219816,1.881325629,0.585288316,0.381219883,0.171996501,1,5.283348003,21.74801559,16.47500496,15.03812582,502.0296722,314.3900464,71.91167137,11.89208053,17.19893306,86.88727033,1
1.105757471,2.079642478,0.589972989,0.415755475,0.207961725,0.9,5.663928725,25.50877326,20.07348367,14.84473045,524.2385903,304.9140633,63.42957731,11.26236047,18.93680155,84.91624033,1
0.999216645,1.735047683,0.620760838,0.375879358,0.195752828,0.9,6.073844039,20.55804044,13.88702664,13.175651,521.2995352,320.8333938,49.63339909,9.347524621,18.34287336,78.70171365,1
1.025353394,2.171276501,0.610018195,0.371468508,0.221524702,0.9,6.757000393,24.00076767,14.71838267,10.57112426,514.3896785,299.8260272,79.32665116,10.45187346,20.0870886,85.08280568,1
1.190896601,2.006837434,0.619194771,0.372773603,0.199542239,1.1,5.075032164,21.88505252,14.31732771,13.804206,535.9243573,318.6884476,62.46188074,10.82893889,17.78749934,82.15385439,1
1.088753223,1.763360069,0.575105957,0.402422881,0.196092128,0.9,4.904013618,23.48471016,15.495731,15.62795636,488.9270298,308.4023432,74.68300031,10.24042143,20.40344548,89.17966818,1
1.148674112,1.902540885,0.590753311,0.387492358,0.193599224,1,6.604715734,24.12021925,18.1664045,12.90683786,471.2609233,286.2919507,74.6553287,10.91114341,20.45847079,81.8435344,1
1.05458036,1.658267907,0.618084969,0.387365979,0.220060273,1,4.837188182,25.66156456,19.988797,10.63462831,557.878573,323.7741556,65.51178,11.48498359,17.96844982,82.09312443,1
1.195440231,1.87990124,0.60314682,0.389712807,0.195102771,1.1,6.629701509,20.84633751,18.48695565,12.37525989,519.1960668,313.2837763,65.12649698,11.40667896,18.74766268,86.35922054,1
1.155162482,1.990105905,0.58486204,0.411861874,0.193812995,1,6.608961899,26.47261976,18.95074317,12.98887329,566.6160773,294.0663342,61.89975582,10.56183022,22.07624365,94.05595952,1
1.244474014,1.937078375,0.588163464,0.364074504,0.189759688,1.2,5.831643964,21.08734893,16.04772533,14.9032303,478.0094911,309.3970553,77.92604607,11.19629766,18.37851921,93.88861517,1
1.289871921,2.049245018,0.617085394,0.40202807,0.178290797,1.2,5.068705505,22.55190617,17.72720959,12.91508541,511.6839867,295.2220189,76.59821744,10.4801943,18.17659261,88.1546461,1
1.136504319,1.930802248,0.582360931,0.415033173,0.207103549,1,6.671158628,21.20666023,18.03044278,14.7350132,493.8630306,261.7501152,66.51359202,10.10118307,20.23599622,93.61355413,1
0.6,1.6,0.6,0.5,0.1,0.6,4.4,17.6,20.6,11.3,496.4,256.1,97.2,6.5,18.4,54.1,0
1.07245652,1.788382689,0.601283883,0.393793293,0.196306314,1,6.267681078,22.57836317,18.64050544,10.95422883,548.6734807,305.1486933,67.91877197,11.07586505,19.39397334,88.25465774,1
0.8,2.5,0.5,0.4,0.2,0.8,4.4,26.5,11.5,10.3,450.2,262,89.2,12.8,13.7,96.4,0
0.963484007,1.922829378,0.575442787,0.409945677,0.207998122,0.9,5.323766804,20.43464329,18.46253885,12.72459362,520.440832,301.1972604,58.33042763,12.16038669,16.61441859,88.363478,1
1.111053089,1.760434243,0.639644753,0.409281055,0.20449987,1,4.88439695,22.01252464,16.71224326,14.8415946,567.4723236,307.1464909,59.53526141,10.40938419,19.75843233,85.88842958,1
1.262921524,1.949795609,0.584068486,0.410648519,0.204018154,1.1,6.668183048,19.8592942,19.70910674,14.889342,540.4713758,318.1064125,63.99329136,10.10920275,19.10388532,81.4579277,1
1.089292302,1.870687123,0.600173138,0.395231316,0.184713494,0.9,6.52625203,22.78417288,20.69144924,15.07206538,476.1077562,313.8800284,64.8541529,11.84700092,19.18705431,83.71637936,1
1.197220272,1.974740184,0.619343503,0.400614684,0.196058874,1.2,4.998416774,21.93903539,18.29532912,13.26372553,543.6531032,304.0010858,49.63306199,10.88073094,19.43653209,85.23705282,1
1.246116826,2.086640591,0.574627677,0.397302078,0.219976968,1.1,7.127942897,20.94025892,19.31310097,13.10591096,552.6907166,301.2676918,55.53457597,11.10360764,20.05511467,87.32623062,1
0.5,2.4,0.6,0.4,0.2,0.5,4.9,17.4,14.6,8.3,597.5,261.9,95.3,5.9,16.7,54,0
1.241319423,1.99600498,0.565604136,0.371263983,0.203408005,1.1,5.506876256,20.0957089,16.50703857,12.57027463,513.590764,304.9421851,83.21823633,11.78648273,17.7016977,86.21211214,1
1.11908427,1.801903691,0.591991918,0.378015945,0.197869791,0.9,5.548749415,22.21975654,16.42984049,14.74663824,568.0969162,299.2242677,67.59979249,12.16096601,18.26161744,83.77381862,1
1.210313509,1.814705593,0.638025328,0.405040254,0.18882784,1.1,6.482874389,24.47827442,20.13283919,11.98729447,473.7412822,318.8157824,74.42024228,11.74476908,19.01882787,82.70919401,1
1.208951278,1.980409467,0.609710397,0.429994184,0.20877728,1.2,6.460535797,23.44038384,18.67566846,15.32970945,550.3539044,299.5810917,68.12445837,11.33268104,17.3586665,89.90122579,1
1.116851798,2.042230384,0.530106623,0.413420213,0.198875518,1,6.733796002,23.70403237,16.31821183,14.64992412,498.8683137,314.0884332,75.00258278,12.00033418,17.78585355,78.70122893,1
1.3,1.9,0.5,0.5,0.2,1.2,7.7,13.3,30,11.4,530.1,344.5,68.6,11.7,20.7,54.4,0
0.959728163,1.709488598,0.592793344,0.413842922,0.194978938,0.8,6.88430152,23.14851377,15.72209949,12.44200927,491.4140805,291.0589418,72.75305637,11.53902729,18.86522231,89.21976467,1
1.147090777,1.759368067,0.608516082,0.392522823,0.210458742,1.1,5.481854385,21.99975021,16.48038972,14.58637673,547.491388,308.9510678,76.23128801,10.93815959,18.14889907,94.1973204,1
1.3,2.1,0.5,0.5,0.2,1.2,9.8,17.9,23.9,11,494.2,303.2,65,12.3,15.8,76.7,0
1.040937347,1.982167889,0.63520121,0.387635336,0.195472577,0.9,6.001541762,22.68032498,15.63221332,11.98097639,539.9195503,303.732179,65.85039102,10.11657683,17.85324195,82.51693514,1
1.194731023,1.941845295,0.607100339,0.381364381,0.202536309,1.1,6.822750227,23.90529855,17.29277636,10.27728489,559.6168288,324.7846924,61.39124872,12.69334108,20.93891062,86.8956453,1
0.988837636,1.713272364,0.646001795,0.402693315,0.195521283,0.9,5.057748096,25.99536065,17.66858321,10.68689642,587.0541333,329.9794828,59.63300762,11.82992815,19.64840414,91.1417832,1
1.027605833,1.982415822,0.628142834,0.412651584,0.214976399,0.9,5.056663417,23.97344596,16.90313692,10.97367507,549.4398766,327.2060476,64.63967784,11.01768878,19.87942682,87.46921216,1
1.021018631,1.956699717,0.594907661,0.378810552,0.203667281,0.9,6.147058874,20.78619196,16.81531243,11.95693754,535.2989506,292.2231506,65.53011569,9.693923001,20.99672883,80.73533922,1
1.3,2.3,0.5,0.5,0.2,1.2,4.4,18.8,13.8,15.1,443.7,261.4,85.7,7.6,12.6,89.9,0
1.075003727,1.946327713,0.633396644,0.415930167,0.186077441,1,6.913072597,20.82864424,14.61873657,15.22758086,578.5304459,311.4916346,57.44615508,11.27355849,18.97269411,81.97339715,1
1.165000463,1.915276024,0.647996909,0.421584246,0.205890237,1,6.30096291,21.57144964,17.77115524,9.688005636,563.5645832,322.4200207,78.5475546,10.9651882,20.50866735,90.42118948,1
1.20348783,1.844061816,0.626042351,0.413112327,0.214305656,1.1,6.677813846,22.13399249,20.15288489,15.11092311,526.5235559,308.1241382,65.55734317,10.16070633,21.04215045,83.92264189,1
1.3,2.1,0.6,0.4,0.2,1.1,5.6,19.6,15.2,19.9,578.7,310.3,83.4,12.8,20.7,70.2,0
0.990214337,2.068678514,0.626116463,0.418672175,0.190238763,0.9,6.295606866,22.40365264,18.99007099,10.3035132,538.0229728,320.6334694,54.77501437,10.98718536,18.87582104,90.2036423,1
1.180486749,2.090766857,0.584637156,0.414466022,0.198100667,1,6.489467271,22.6637044,18.30298203,10.95810136,526.6951045,303.1161533,58.46531229,11.53951359,20.59665373,82.76138849,1
1.088915432,1.745709042,0.571229542,0.392646273,0.189065646,0.9,5.795278481,22.04948455,17.68808984,13.68773901,544.9299255,307.4922073,62.11236518,10.80353852,15.6534905,82.92788988,1
1.09598802,2.130458672,0.61814395,0.420605551,0.193064454,1,6.588802168,22.00274508,17.8554067,11.47716336,512.1390452,318.2529836,56.10199071,11.13369498,20.28039872,95.88678676,1
1.01929756,1.810803252,0.628455622,0.365708384,0.200988502,0.9,5.246250812,23.94650774,15.32788293,11.22717125,567.5393671,306.8525528,64.36847037,9.57580801,19.20826816,93.50048597,1
1.105320907,1.717043192,0.652597391,0.385430239,0.202197799,1.1,6.023528399,21.25702486,16.83365929,10.98921472,557.1218948,288.9861794,60.14320393,10.32283111,19.11936439,85.41831638,1
1.212038674,1.998864904,0.541434079,0.398484954,0.217429345,1,6.205126062,26.03961335,16.55440497,15.63216022,494.9485234,287.9062287,53.05736328,9.928674612,20.74582511,86.38048754,1
1.097753235,1.886580227,0.607625952,0.390491041,0.196302459,1,6.214640841,20.85854289,16.69665451,9.826825079,603.5216308,326.3441863,76.35284563,12.77295182,18.63164406,90.29170651,1
1.175784579,1.87107914,0.601541619,0.373079889,0.212194533,1,6.724041205,25.08642065,16.12645102,12.80855031,497.6266154,289.1329216,77.42423501,11.49212806,19.45189787,86.69237992,1
1.1,2,0.6,0.5,0.2,1,7.4,13.5,15.7,18.8,597.5,283.8,88.6,11,13.2,71.4,0
1.191561422,2.05685955,0.631073227,0.412319685,0.204876735,1,4.954880686,22.4423456,15.88282455,11.99016431,504.5277597,285.1371079,73.2189989,11.65016232,17.80137201,94.20232297,1
0.6,1.8,0.5,0.4,0.2,0.5,4,12.7,10.2,10.5,437.8,291.4,32.1,14.2,16.6,97.8,0
1.047280109,1.802179483,0.550040841,0.36576937,0.212185529,1,5.665766678,22.73715894,14.1840345,13.85330577,552.6068451,301.7237058,74.21366309,10.69965144,19.85486855,83.2254026,1
1.129170135,1.881403046,0.591190227,0.409714863,0.192163913,1,6.762963924,21.22362976,16.49489585,13.43882822,531.9284465,325.9103956,59.87346369,11.66994037,19.0641284,84.40630196,1
1.235905223,2.002254185,0.618715474,0.401556628,0.206466512,1.1,6.121438408,21.64590877,21.77585848,11.68997861,512.5389245,315.3176271,66.28641838,11.61937958,19.7736889,90.50474067,1
1.097322064,1.99329455,0.605321862,0.39527777,0.186033025,1,6.357576756,23.77586769,17.38495313,10.9497917,509.2379748,330.9919475,58.1442311,11.10606893,20.92980399,80.08692047,1
1.027232758,1.718282192,0.572124102,0.355843828,0.194499893,1,5.671585421,21.0848157,16.41049272,12.9790424,556.4808788,289.3620992,49.63005341,11.60892371,17.87802678,85.44534361,1
1.079305654,1.924495893,0.568667713,0.3973414,0.191717668,0.9,5.717218788,21.30751543,19.07618238,15.18783927,509.1907532,320.5798457,70.64156702,10.47433766,20.56635346,85.17439069,1
1.194940801,1.660534945,0.541400319,0.408851721,0.187138525,1.1,5.693875943,21.90078873,19.43358231,14.53187379,520.5266578,295.2501521,64.87987068,11.97118959,19.26954345,88.14972192,1
1.146624509,1.911949151,0.583963387,0.390746275,0.215119473,1,5.519057449,24.18483174,16.7087258,14.27578526,581.1500949,325.1903716,69.63114382,11.39584594,19.26284802,86.55985798,1
1.293204069,1.886383745,0.545144581,0.407144056,0.200515987,1.1,6.142238657,25.98994461,16.69822582,12.38503835,539.959376,305.3897377,51.83992229,10.94606122,19.75879821,101.6318452,1
1.047572486,1.775713835,0.59039611,0.37176918,0.174653369,0.9,5.379817406,25.12959439,16.78255207,12.35649617,506.0135817,326.31989,60.39362262,11.38470917,19.4363409,85.36698074,1
1.233455827,1.863642417,0.613361783,0.414349956,0.198307375,1.1,6.364172142,21.95311418,16.47598388,12.0664875,466.7914694,337.0647721,53.2872084,12.11969574,19.89217889,82.60117779,1
1.158781276,1.919884628,0.629611066,0.412387793,0.203573749,1,6.08800057,22.11839902,17.19495771,12.48235403,539.434261,313.8313954,53.73969569,11.53980774,20.53029896,85.07805934,1
1.1,2.2,0.6,0.4,0.2,1,7.4,24.3,28.1,17.6,513.1,323.5,56.7,5.8,23.8,85.9,0
1.037427982,1.91982762,0.667341027,0.378239025,0.220166748,0.9,5.134260574,21.04359226,16.17698186,12.89945841,533.3246628,318.1262707,66.14230466,11.33948439,19.42755728,91.62272541,1
1.139402277,1.714435051,0.601827656,0.405082814,0.203099816,1.1,6.392772214,22.66564612,18.65400473,10.32708592,543.5025721,299.3283362,61.35280535,9.74448332,17.69326727,92.15026899,1
1.2,1.6,0.5,0.4,0.2,1,4.3,28.4,24.3,11.1,500.9,273.5,95.8,12.5,23.1,60.8,0
1.096274847,1.999399313,0.579532147,0.357661288,0.190798176,1,5.858511383,20.62326077,19.00713553,11.96615375,541.2070699,338.1502308,62.98742091,10.61975323,17.16662961,91.45329398,1
1.303449278,1.94478577,0.60160738,0.402458696,0.21331895,1.2,7.168186827,22.13714689,17.05892491,14.98990111,508.6778703,318.020516,71.17098953,12.116153,18.83600511,89.21451788,1
1.135220205,1.945626581,0.614006105,0.380366304,0.211457982,1.1,6.191786297,22.59887803,17.42203262,14.10010101,539.826854,311.4927217,76.53042162,10.78327881,19.39658371,96.26586042,1
0.976857538,1.752991248,0.606018712,0.3961158,0.194057373,0.9,5.259573583,22.83700192,19.39619882,11.48483977,566.835132,345.3970195,57.899876,10.63841601,20.07874944,87.8121087,1
1,1.9,0.5,0.5,0.3,0.9,7.8,16,20.8,5.7,493.6,286.9,82.2,11.2,13.7,93.4,0
1.209622438,1.997023214,0.625995721,0.406321419,0.202587106,1.1,5.367283046,22.60405046,19.90598243,13.53340561,527.2987009,308.8237337,75.20412165,10.65839569,17.01070734,85.36003445,1
1.110922297,1.939031048,0.585337685,0.415374047,0.191102635,1.1,5.600288356,24.96813812,18.92468624,13.78249358,522.301555,274.2905721,67.11742659,10.51220849,18.29976027,88.37303502,1
0.943554827,1.917256315,0.59505977,0.391100143,0.207900596,0.9,6.202240609,21.4311054,15.93662875,11.80933891,542.414306,321.2033263,55.53576776,10.80735329,20.06112681,88.61810319,1
1.4,2.3,0.5,0.4,0.1,1.2,5.5,26.9,17.3,18.1,465.2,256.1,69,8.7,20.3,71.7,0
1.174736733,1.997684673,0.59762983,0.406509982,0.216030288,1,6.650890109,21.34534375,17.7761947,14.14882412,495.5401359,300.9667387,54.11426627,10.0920672,20.52941612,85.1755131,1
1.128932472,1.965746059,0.570839143,0.34997893,0.209034751,1,6.56693192,21.9777732,16.68652965,14.1277723,522.8930002,318.0721935,76.18204473,9.644480647,19.23779384,86.34715804,1
0.8,2.4,0.6,0.5,0.2,0.7,8.6,12.5,22.7,12.9,495.5,256.6,68.5,12.9,10.4,75.3,0
1.074594377,1.759877062,0.593312531,0.393145683,0.219323408,1,6.019240475,23.23789454,16.95603414,12.15040871,557.8562055,324.4611052,53.8505503,11.75365329,19.69578876,97.82574401,1
1.069739598,1.93372157,0.560933219,0.403385069,0.204697852,0.9,6.788200456,22.86872278,14.53299375,13.25720041,525.4358104,333.7652239,55.69907201,10.69306543,20.63556959,88.26849361,1
0.994254906,1.805489822,0.64264358,0.377175943,0.214993659,0.9,5.534546099,22.39854926,17.07860337,12.19545556,453.8479691,329.8757054,49.53763182,10.70434662,21.6085553,84.98513977,1
1.214417814,1.757581601,0.625730106,0.41500143,0.21863465,1.1,7.099851499,20.57389997,19.17095842,14.1764093,532.2153858,317.6239043,65.97405979,10.09539923,18.8761997,82.80457654,1
1.03514758,1.850451864,0.658821523,0.418658256,0.192697539,0.9,5.362189175,23.28189817,16.09159221,11.21901976,500.8221819,317.6794698,78.19055301,11.54360544,19.12363977,79.70579205,1
1.105373067,1.918996611,0.645898406,0.40635943,0.177222281,1,6.514166327,18.94326776,18.19716239,9.32286156,541.3814184,329.853238,60.23267801,10.81444466,19.68341111,79.6856883,1
1.146901927,2.002308789,0.586595542,0.381309638,0.194115641,1,5.979895117,24.66547994,14.16508878,13.36877535,490.4013742,315.7161901,65.0757503,10.11853209,20.80902542,84.78626967,1
1.170291944,1.693271005,0.586795269,0.420632235,0.209622357,1.1,6.585236462,22.92125597,17.90148247,14.63312196,500.6732917,277.6840239,50.24814548,11.19371502,20.8756578,88.73597831,1
1.127077088,1.898582973,0.600734214,0.405138932,0.180328722,1,6.090717065,21.83286075,19.49053163,13.5957482,546.7615134,295.4913789,68.50933258,11.67350712,21.70585797,91.15569273,1
0.866763508,1.853306729,0.624943854,0.383016184,0.194078363,0.7,6.768991792,21.63254163,17.84075154,13.57151939,554.2165899,289.4724594,57.355822,11.2660893,20.65260873,84.36565343,1
1.204747869,1.811326176,0.617409891,0.390147619,0.203786396,1,7.052437214,27.09049874,16.77882945,14.26833003,487.1644468,322.0225614,71.82942824,11.42624964,19.41902155,90.70890858,1
1.141732927,1.793431754,0.597035027,0.395204064,0.183468659,1,6.085186282,20.68940514,19.29283272,11.84472462,520.5980219,303.5948988,64.08934577,10.81166751,18.54262353,88.21989495,1
1.078156637,1.831377664,0.61216921,0.413421809,0.196911361,1,4.651733666,22.87892994,17.21360119,12.75301985,504.7977703,298.3026373,65.09797056,9.476743958,16.45863986,94.69817144,1
1.08420237,1.869032799,0.587783142,0.386940588,0.200485442,0.9,5.376622038,21.72397641,15.62665188,13.31459074,447.9862985,315.8752752,68.00146504,11.43743344,21.31222571,80.28142209,1
1.246185309,1.805851526,0.633511189,0.371760405,0.199329553,1,4.773228612,24.8120445,15.30479501,11.42044143,583.9685074,310.2310494,49.85768953,10.51154903,19.29451457,78.87071645,1
